anio	mes	nombre_departamento_indec	sector_nombre	puestos_sector_privado
2022	1	Federación	Elaboración de productos de madera	894
2022	1	Federación	Elaboración de productos de papel	3
2022	1	Federación	Imprentas y editoriales	5
2022	1	Federación	Fabricación de sustancias químicas	49
2022	1	Federación	Elaboracion de productos farmacéuticos	NA
2022	1	Federación	Fabricación de productos de caucho y vidrio	6
2022	1	Federación	Fabricación de productos de vidrio y otros minerales no metálicos	22
2022	1	Federación	Fabricación de metales comunes	NA
2022	1	Federación	Fabricación de productos elaborados del metal, excepto maquinaria y equipo	60
2022	1	Federación	Fabricación de productos de informática, de electrónica y de óptica	NA
2022	1	Federación	Fabricación de equipo eléctrico	10
2022	1	Federación	Fabricación de maquinarias	18
2022	1	Federación	Fabricación de vehículos automotores, remolques y semirremolques	11
2022	1	Federación	Fabricación de otros equipos de transporte	NA
2022	1	Federación	Fabricación de muebles	73
2022	1	Federación	Otras industrias manufactureras	NA
2022	1	Federación	Reparación e instalación de maquinaria y equipo	12
2022	1	Federación	Suministro de electricidad, gas, vapor y aire acondicionado	78
2022	1	Federación	Captación, tratamiento y distribución de agua	6
2022	1	Federación	Recogida, tratamiento y eliminación de desechos; recuperación de materiales	NA
2022	1	Federación	Construcción de edificios y partes	51
2022	1	Federación	Obras de ingeniería civil	90
2022	1	Federación	Actividades especializadas de construcción	13
2022	1	Federación	Comercio al por mayor y al por menor y reparación de vehículos automotores y motos	152
2022	1	Federación	Comercio al por mayor excepto autos y motos	574
2022	1	Federación	Comercio al por menor excepto autos y motos	753
2022	1	Federación	Transporte terrestre y por tuberías	165
2022	1	Federación	Transporte acuático	NA
2022	1	Federación	Almacenamiento y actividades de apoyo al transporte	12
2022	1	Federación	Servicio de correo y mensajería	4
2022	1	Federación	Servicios de alojamiento	330
2022	1	Federación	Servicios de expendio de alimentos y bebidas	177
2022	1	Federación	Edición	NA
2022	1	Federación	Servicios audiovisuales	4
2022	1	Federación	Programación y transmisiones de TV y radio	46
2022	1	Federación	Telecomunicaciones	43
2022	1	Federación	Servicios de programación, consultoría informática y actividades conexas	36
2022	1	Federación	Actividades de procesamiento de información	NA
2022	1	Federación	Servicios financieros (excepto seguros y pensiones)	63
2022	1	Federación	Servicios de seguros, reaseguros y pensiones	28
2022	1	Federación	Servicios auxiliares de la actividad financiera y de seguros	6
2022	1	Federación	Servicios inmobiliarios	34
2022	1	Federación	Servicios jurídicos y de contabilidad	81
2022	1	Federación	Servicios y asesoramiento de dirección y gestión empresarial	10
2022	1	Federación	Servicios de arquitectura e ingeniería	10
2022	1	Federación	Investigación y desarrollo científico	NA
2022	1	Federación	Servicios de publicidad e investigación de mercado	NA
2022	1	Federación	Otras actividades profesionales, científicas y técnicas	NA
2022	1	Federación	Servicios veterinarios	NA
2022	1	Federación	Alquiler y arrendamiento	16
2022	1	Federación	Servicios de obtención y dotación de personal	NA
2022	1	Federación	Agencias de viajes, servicios de reservas y actividades conexas	3
2022	1	Federación	Actividades de investigación y seguridad	12
2022	1	Federación	Servicios a edificios y actividades de jardinería	44
2022	1	Federación	Actividades administrativas y de apoyo a oficinas y empresas	34
2022	1	Federación	Administración pública, defensa y seguridad social	NA
2022	1	Federación	Enseñanza	621
2022	1	Federación	Servicios de salud humana	162
2022	1	Federación	Actividades de atención en instituciones	NA
2022	1	Federación	Actividades de atención sin alojamiento	25
2022	1	Federación	Servicios de bibliotecas, archivos y museos y  servicios culturales n.c.p.	3
2022	1	Federación	Juegos de azar y apuestas	NA
2022	1	Federación	Actividades deportivas, recreativas y de entretenimiento	13
2022	1	Federación	Servicios de asociaciones	182
2022	1	Federación	Reparación de computadoras y equipos de uso doméstico	NA
2022	1	Federación	Otros servicios personales	9
2022	1	Federación	Otros sectores	NA
2022	1	Federal	Agricultura, ganadería, caza y servicios relacionados	767
2022	1	Federal	Silvicultura y explotación forestal	NA
2022	1	Federal	Extracción de minerales metálicos	NA
2022	1	Federal	Extracción de otros minerales	3
2022	1	Federal	Actividades de apoyo al petróleo y la minería	3
2022	1	Federal	Elaboración de productos alimenticios	40
2022	1	Federal	Elaboración de bebidas	4
2022	1	Federal	Elaboración de prendas de vestir	NA
2022	1	Federal	Elaboración de productos de madera	13
2022	1	Federal	Fabricación de sustancias químicas	3
2022	1	Federal	Fabricación de productos de caucho y vidrio	3
2022	1	Federal	Fabricación de productos de vidrio y otros minerales no metálicos	6
2022	1	Federal	Fabricación de metales comunes	NA
2022	1	Federal	Fabricación de productos elaborados del metal, excepto maquinaria y equipo	7
2022	1	Federal	Fabricación de equipo eléctrico	NA
2022	1	Federal	Fabricación de maquinarias	NA
2022	1	Federal	Fabricación de vehículos automotores, remolques y semirremolques	14
2022	1	Federal	Fabricación de muebles	NA
2022	1	Federal	Suministro de electricidad, gas, vapor y aire acondicionado	5
2022	1	Federal	Captación, tratamiento y distribución de agua	NA
2022	1	Federal	Recogida, tratamiento y eliminación de desechos; recuperación de materiales	3
2022	1	Federal	Construcción de edificios y partes	39
2022	1	Federal	Obras de ingeniería civil	134
2022	1	Federal	Actividades especializadas de construcción	19
2022	1	Federal	Comercio al por mayor y al por menor y reparación de vehículos automotores y motos	31
2022	1	Federal	Comercio al por mayor excepto autos y motos	121
2022	1	Federal	Comercio al por menor excepto autos y motos	222
2022	1	Federal	Transporte terrestre y por tuberías	55
2022	1	Federal	Almacenamiento y actividades de apoyo al transporte	NA
2022	1	Federal	Servicio de correo y mensajería	3
2022	1	Federal	Servicios de alojamiento	6
2022	1	Federal	Servicios de expendio de alimentos y bebidas	16
2022	1	Federal	Edición	NA
2022	1	Federal	Programación y transmisiones de TV y radio	9
2022	1	Federal	Telecomunicaciones	NA
2022	1	Federal	Servicios de programación, consultoría informática y actividades conexas	3
2022	1	Federal	Actividades de procesamiento de información	NA
2022	1	Federal	Servicios financieros (excepto seguros y pensiones)	14
2022	1	Federal	Servicios de seguros, reaseguros y pensiones	6
2022	1	Federal	Servicios auxiliares de la actividad financiera y de seguros	5
2022	1	Federal	Servicios inmobiliarios	17
2022	1	Federal	Servicios jurídicos y de contabilidad	19
2022	1	Federal	Servicios y asesoramiento de dirección y gestión empresarial	8
2022	1	Federal	Servicios de arquitectura e ingeniería	5
2022	1	Federal	Investigación y desarrollo científico	NA
2022	1	Federal	Servicios de publicidad e investigación de mercado	NA
2022	1	Federal	Otras actividades profesionales, científicas y técnicas	NA
2022	1	Federal	Servicios veterinarios	3
2022	1	Federal	Alquiler y arrendamiento	NA
2022	1	Federal	Agencias de viajes, servicios de reservas y actividades conexas	NA
2022	1	Federal	Actividades de investigación y seguridad	12
2022	1	Federal	Servicios a edificios y actividades de jardinería	16
2022	1	Federal	Actividades administrativas y de apoyo a oficinas y empresas	9
2022	1	Federal	Administración pública, defensa y seguridad social	NA
2022	1	Federal	Enseñanza	187
2022	1	Federal	Servicios de salud humana	40
2022	1	Federal	Actividades de atención en instituciones	NA
2022	1	Federal	Actividades de atención sin alojamiento	NA
2022	1	Federal	Servicios de bibliotecas, archivos y museos y  servicios culturales n.c.p.	NA
2022	1	Federal	Juegos de azar y apuestas	5
2022	1	Federal	Actividades deportivas, recreativas y de entretenimiento	5
2022	1	Federal	Servicios de asociaciones	61
2022	1	Federal	Otros servicios personales	6
2022	1	Federal	Otros sectores	7
2022	1	Feliciano	Agricultura, ganadería, caza y servicios relacionados	386
2022	1	Feliciano	Silvicultura y explotación forestal	NA
2022	1	Feliciano	Pesca y acuicultura	NA
2022	1	Feliciano	Extracción de otros minerales	NA
2022	1	Feliciano	Elaboración de productos alimenticios	45
2022	1	Feliciano	Elaboración de productos de cuero y calzado	NA
2022	1	Feliciano	Elaboración de productos de madera	6
2022	1	Feliciano	Elaboración de productos de papel	NA
2022	1	Feliciano	Elaboracion de productos farmacéuticos	4
2022	1	Feliciano	Fabricación de productos de vidrio y otros minerales no metálicos	NA
2022	1	Feliciano	Fabricación de productos elaborados del metal, excepto maquinaria y equipo	4
2022	1	Feliciano	Fabricación de productos de informática, de electrónica y de óptica	NA
2022	1	Feliciano	Fabricación de maquinarias	3
2022	1	Feliciano	Fabricación de otros equipos de transporte	NA
2022	1	Feliciano	Fabricación de muebles	NA
2022	1	Feliciano	Suministro de electricidad, gas, vapor y aire acondicionado	4
2022	1	Feliciano	Captación, tratamiento y distribución de agua	8
2022	1	Feliciano	Construcción de edificios y partes	12
2022	1	Feliciano	Obras de ingeniería civil	58
2022	1	Feliciano	Actividades especializadas de construcción	8
2022	1	Feliciano	Comercio al por mayor y al por menor y reparación de vehículos automotores y motos	4
2022	1	Feliciano	Comercio al por mayor excepto autos y motos	18
2022	1	Feliciano	Comercio al por menor excepto autos y motos	107
2022	1	Feliciano	Transporte terrestre y por tuberías	11
2022	1	Feliciano	Almacenamiento y actividades de apoyo al transporte	3
2022	1	Feliciano	Servicio de correo y mensajería	NA
2022	1	Feliciano	Servicios de alojamiento	25
2022	1	Feliciano	Servicios de expendio de alimentos y bebidas	8
2022	1	Feliciano	Programación y transmisiones de TV y radio	3
2022	1	Feliciano	Servicios de programación, consultoría informática y actividades conexas	NA
2022	1	Feliciano	Servicios financieros (excepto seguros y pensiones)	15
2022	1	Feliciano	Servicios de seguros, reaseguros y pensiones	3
2022	1	Feliciano	Servicios inmobiliarios	13
2022	1	Feliciano	Servicios jurídicos y de contabilidad	10
2022	1	Feliciano	Servicios y asesoramiento de dirección y gestión empresarial	NA
2022	1	Feliciano	Servicios de arquitectura e ingeniería	3
2022	1	Feliciano	Investigación y desarrollo científico	NA
2022	1	Feliciano	Alquiler y arrendamiento	NA
2022	1	Feliciano	Actividades de investigación y seguridad	NA
2022	1	Feliciano	Servicios a edificios y actividades de jardinería	4
2022	1	Feliciano	Actividades administrativas y de apoyo a oficinas y empresas	10
2022	1	Feliciano	Administración pública, defensa y seguridad social	NA
2022	1	Feliciano	Enseñanza	81
2022	1	Feliciano	Servicios de salud humana	19
2022	1	Feliciano	Actividades de atención sin alojamiento	NA
2022	1	Feliciano	Actividades deportivas, recreativas y de entretenimiento	NA
2022	1	Feliciano	Servicios de asociaciones	18
2022	1	Feliciano	Otros sectores	NA
2022	1	Gualeguay	Agricultura, ganadería, caza y servicios relacionados	987
2022	1	Gualeguay	Silvicultura y explotación forestal	11
2022	1	Gualeguay	Pesca y acuicultura	NA
2022	1	Gualeguay	Extracción de petróleo crudo y gas natural	NA
2022	1	Gualeguay	Extracción de minerales metálicos	3
2022	1	Gualeguay	Extracción de otros minerales	9
2022	1	Gualeguay	Actividades de apoyo al petróleo y la minería	NA
2022	1	Gualeguay	Elaboración de productos alimenticios	1539
2022	1	Gualeguay	Elaboración de bebidas	20
2022	1	Gualeguay	Elaboración de productos textiles	NA
2022	1	Gualeguay	Elaboración de prendas de vestir	4
2022	1	Gualeguay	Elaboración de productos de cuero y calzado	17
2022	1	Gualeguay	Elaboración de productos de madera	NA
2022	1	Gualeguay	Elaboración de productos de papel	NA
2022	1	Gualeguay	Imprentas y editoriales	6
2022	1	Gualeguay	Fabricación de productos de refinación de petróleo	NA
2022	1	Gualeguay	Fabricación de sustancias químicas	14
2022	1	Gualeguay	Elaboracion de productos farmacéuticos	4
2022	1	Gualeguay	Fabricación de productos de caucho y vidrio	11
2022	1	Gualeguay	Fabricación de productos de vidrio y otros minerales no metálicos	3
2022	1	Gualeguay	Fabricación de metales comunes	6
2022	1	Gualeguay	Fabricación de productos elaborados del metal, excepto maquinaria y equipo	127
2022	1	Gualeguay	Fabricación de equipo eléctrico	7
2022	1	Gualeguay	Fabricación de maquinarias	NA
2022	1	Gualeguay	Fabricación de vehículos automotores, remolques y semirremolques	18
2022	1	Gualeguay	Fabricación de otros equipos de transporte	4
2022	1	Gualeguay	Otras industrias manufactureras	5
2022	1	Gualeguay	Reparación e instalación de maquinaria y equipo	NA
2022	1	Gualeguay	Suministro de electricidad, gas, vapor y aire acondicionado	30
2022	1	Gualeguay	Captación, tratamiento y distribución de agua	8
2022	1	Gualeguay	Recogida, tratamiento y eliminación de desechos; recuperación de materiales	36
2022	1	Gualeguay	Construcción de edificios y partes	23
2022	1	Gualeguay	Obras de ingeniería civil	290
2022	1	Gualeguay	Actividades especializadas de construcción	29
2022	1	Gualeguay	Comercio al por mayor y al por menor y reparación de vehículos automotores y motos	49
2022	1	Gualeguay	Comercio al por mayor excepto autos y motos	495
2022	1	Gualeguay	Comercio al por menor excepto autos y motos	625
2022	1	Gualeguay	Transporte terrestre y por tuberías	249
2022	1	Gualeguay	Transporte aéreo	NA
2022	1	Gualeguay	Almacenamiento y actividades de apoyo al transporte	22
2022	1	Gualeguay	Servicio de correo y mensajería	6
2022	1	Gualeguay	Servicios de alojamiento	39
2022	1	Gualeguay	Servicios de expendio de alimentos y bebidas	70
2022	1	Gualeguay	Edición	9
2022	1	Gualeguay	Servicios audiovisuales	6
2022	1	Gualeguay	Programación y transmisiones de TV y radio	34
2022	1	Gualeguay	Telecomunicaciones	27
2022	1	Gualeguay	Servicios de programación, consultoría informática y actividades conexas	23
2022	1	Gualeguay	Servicios financieros (excepto seguros y pensiones)	45
2022	1	Gualeguay	Servicios de seguros, reaseguros y pensiones	42
2022	1	Gualeguay	Servicios auxiliares de la actividad financiera y de seguros	16
2022	1	Gualeguay	Servicios inmobiliarios	40
2022	1	Gualeguay	Servicios jurídicos y de contabilidad	58
2022	1	Gualeguay	Servicios y asesoramiento de dirección y gestión empresarial	21
2022	1	Gualeguay	Servicios de arquitectura e ingeniería	5
2022	1	Gualeguay	Investigación y desarrollo científico	4
2022	1	Gualeguay	Servicios de publicidad e investigación de mercado	4
2022	1	Gualeguay	Otras actividades profesionales, científicas y técnicas	NA
2022	1	Gualeguay	Servicios veterinarios	3
2022	1	Gualeguay	Alquiler y arrendamiento	27
